GGM1555C1H151JA16,In Production,150pF,50,C0G,1005M/0402,0.55,+/-5%,Water repellent/ Automotive [AEC-Q200]
GRT0335C1H151FA02,In Production,150pF,50,C0G,0603M/0201,0.33,+/-1%,Infotainment for Automotive [AEC-Q200]
GRT0335C1H151GA02,In Production,150pF,50,C0G,0603M/0201,0.33,+/-2%,Infotainment for Automotive [AEC-Q200]
GRT0335C1H151JA02,In Production,150pF,50,C0G,0603M/0201,0.33,+/-5%,Infotainment for Automotive [AEC-Q200]
GXT1555C1H151JA02,In Production,150pF,50,C0G,1005M/0402,0.55,+/-5%,Water repellent/ Infotainment [AEC-Q200]
GCM1885C2A151JA16,In Production,150pF,100,C0G,1608M/0603,0.9,+/-5%,Powertrain/Safety for Automotive [AEC-Q200]
GRT1885C2A151JA02,In Production,150pF,100,C0G,1608M/0603,0.9,+/-5%,Infotainment for Automotive [AEC-Q200]
GGM1885C2A151JA16,In Production,150pF,100,C0G,1608M/0603,0.9,+/-5%,Water repellent/ Automotive [AEC-Q200]
GXT1885C2A151JA02,In Production,150pF,100,C0G,1608M/0603,0.9,+/-5%,Water repellent/ Infotainment [AEC-Q200]
GRM21A5C2D151JW01,In Production,150pF,200,C0G,2012M/0805,1.0,+/-5%,200V and over/ General Purpose
GRM21A5C2E151JW01,In Production,150pF,250,C0G,2012M/0805,1.0,+/-5%,200V and over/ General Purpose
GCM21A5C2E151JX01,In Production,150pF,250,C0G,2012M/0805,1.0,+/-5%,200V and over/ Automotive [AEC-Q200]
GRM31A5C2H151JW01,In Production,150pF,500,C0G,3216M/1206,1.0,+/-5%,200V and over/ General Purpose
GRM31A5C2J151JW01,In Production,150pF,630,C0G,3216M/1206,1.0,+/-5%,200V and over/ General Purpose
GRM21A5C2J151JWA1,In Production,150pF,630,C0G,2012M/0805,1.0,+/-5%,200V and over/ General Purpose
GCM21A5C2J151JX01,In Production,150pF,630,C0G,2012M/0805,1.0,+/-5%,200V and over/ Automotive [AEC-Q200]
GCM31A5C2J151JX01,In Production,150pF,630,C0G,3216M/1206,1.0,+/-5%,200V and over/ Automotive [AEC-Q200]
GRM31A5C3A151JW01,In Production,150pF,1000,C0G,3216M/1206,1.0,+/-5%,200V and over/ General Purpose
GCM31A5C3A151JX01,In Production,150pF,1000,C0G,3216M/1206,1.0,+/-5%,200V and over/ Automotive [AEC-Q200]
GRM033R61E151KA01,In Production,150pF,25,X5R,0603M/0201,0.33,+/-10%,Ultra-small
GRM033R71C151KA01,In Production,150pF,16,X7R,0603M/0201,0.33,+/-10%,Ultra-small
GRM033R71E151KA01,In Production,150pF,25,X7R,0603M/0201,0.33,+/-10%,Ultra-small
GCM033R71E151KA03,In Production,150pF,25,X7R,0603M/0201,0.33,+/-10%,Powertrain/Safety for Automotive [AEC-Q200]
GRM033R71H151KA12,In Production,150pF,50,X7R,0603M/0201,0.33,+/-10%,Ultra-small
GRM033R71H151MA12,In Production,150pF,50,X7R,0603M/0201,0.33,+/-20%,Ultra-small
GRM0335C1H121JA01,In Production,120pF,50,C0G,0603M/0201,0.33,+/-5%,Ultra-small
GRM0335C1H121GA01,In Production,120pF,50,C0G,0603M/0201,0.33,+/-2%,Ultra-small
GCM1555C1H121JA16,In Production,120pF,50,C0G,1005M/0402,0.55,+/-5%,Powertrain/Safety for Automotive [AEC-Q200]
GRT1555C1H121JA02,In Production,120pF,50,C0G,1005M/0402,0.55,+/-5%,Infotainment for Automotive [AEC-Q200]
GGM1555C1H121JA16,In Production,120pF,50,C0G,1005M/0402,0.55,+/-5%,Water repellent/ Automotive [AEC-Q200]
GRT0335C1H121FA02,In Production,120pF,50,C0G,0603M/0201,0.33,+/-1%,Infotainment for Automotive [AEC-Q200]
GRT0335C1H121GA02,In Production,120pF,50,C0G,0603M/0201,0.33,+/-2%,Infotainment for Automotive [AEC-Q200]
GRT0335C1H121JA02,In Production,120pF,50,C0G,0603M/0201,0.33,+/-5%,Infotainment for Automotive [AEC-Q200]
GXT1555C1H121JA02,In Production,120pF,50,C0G,1005M/0402,0.55,+/-5%,Water repellent/ Infotainment [AEC-Q200]
GCM1885C2A121JA16,In Production,120pF,100,C0G,1608M/0603,0.9,+/-5%,Powertrain/Safety for Automotive [AEC-Q200]
GRT1885C2A121JA02,In Production,120pF,100,C0G,1608M/0603,0.9,+/-5%,Infotainment for Automotive [AEC-Q200]
GGM1885C2A121JA16,In Production,120pF,100,C0G,1608M/0603,0.9,+/-5%,Water repellent/ Automotive [AEC-Q200]
GXT1885C2A121JA02,In Production,120pF,100,C0G,1608M/0603,0.9,+/-5%,Water repellent/ Infotainment [AEC-Q200]
GRM21A5C2D121JW01,In Production,120pF,200,C0G,2012M/0805,1.0,+/-5%,200V and over/ General Purpose
GRM21A5C2E121JW01,In Production,120pF,250,C0G,2012M/0805,1.0,+/-5%,200V and over/ General Purpose
GCM21A5C2E121JX01,In Production,120pF,250,C0G,2012M/0805,1.0,+/-5%,200V and over/ Automotive [AEC-Q200]
GRM31A5C2H121JW01,In Production,120pF,500,C0G,3216M/1206,1.0,+/-5%,200V and over/ General Purpose
GRM31A5C2J121JW01,In Production,120pF,630,C0G,3216M/1206,1.0,+/-5%,200V and over/ General Purpose
GRM21A5C2J121JWA1,In Production,120pF,630,C0G,2012M/0805,1.0,+/-5%,200V and over/ General Purpose
GCM21A5C2J121JX01,In Production,120pF,630,C0G,2012M/0805,1.0,+/-5%,200V and over/ Automotive [AEC-Q200]
GCM31A5C2J121JX01,In Production,120pF,630,C0G,3216M/1206,1.0,+/-5%,200V and over/ Automotive [AEC-Q200]
GRM31A5C3A121JW01,In Production,120pF,1000,C0G,3216M/1206,1.0,+/-5%,200V and over/ General Purpose
GCM31A5C3A121JX01,In Production,120pF,1000,C0G,3216M/1206,1.0,+/-5%,200V and over/ Automotive [AEC-Q200]
GRM033R71E121KA01,In Production,120pF,25,X7R,0603M/0201,0.33,+/-10%,Ultra-small
GRM0335C1E101JA01,In Production,100pF,25,C0G,0603M/0201,0.33,+/-5%,Ultra-small
GRM0335C1E101FA01,In Production,100pF,25,C0G,0603M/0201,0.33,+/-1%,Ultra-small
GCM0335C1E101FA16,In Production,100pF,25,C0G,0603M/0201,0.33,+/-1%,Powertrain/Safety for Automotive [AEC-Q200]
GCM0335C1E101GA16,In Production,100pF,25,C0G,0603M/0201,0.33,+/-2%,Powertrain/Safety for Automotive [AEC-Q200]
GCM0335C1E101JA16,In Production,100pF,25,C0G,0603M/0201,0.33,+/-5%,Powertrain/Safety for Automotive [AEC-Q200]
GRT0335C1E101FA02,In Production,100pF,25,C0G,0603M/0201,0.33,+/-1%,Infotainment for Automotive [AEC-Q200]
GRT0335C1E101GA02,In Production,100pF,25,C0G,0603M/0201,0.33,+/-2%,Infotainment for Automotive [AEC-Q200]
GRT0335C1E101JA02,In Production,100pF,25,C0G,0603M/0201,0.33,+/-5%,Infotainment for Automotive [AEC-Q200]
GRM0335C1H101JA01,In Production,100pF,50,C0G,0603M/0201,0.33,+/-5%,Ultra-small
GRM0335C1H101GA01,In Production,100pF,50,C0G,0603M/0201,0.33,+/-2%,Ultra-small
GCM1555C1H101JA16,In Production,100pF,50,C0G,1005M/0402,0.55,+/-5%,Powertrain/Safety for Automotive [AEC-Q200]
GCM0335C1H101FA16,In Production,100pF,50,C0G,0603M/0201,0.33,+/-1%,Powertrain/Safety for Automotive [AEC-Q200]
GCM0335C1H101GA16,In Production,100pF,50,C0G,0603M/0201,0.33,+/-2%,Powertrain/Safety for Automotive [AEC-Q200]
GCM0335C1H101JA16,In Production,100pF,50,C0G,0603M/0201,0.33,+/-5%,Powertrain/Safety for Automotive [AEC-Q200]
GGM1555C1H101JA16,In Production,100pF,50,C0G,1005M/0402,0.55,+/-5%,Water repellent/ Automotive [AEC-Q200]
GRT0335C1H101FA02,In Production,100pF,50,C0G,0603M/0201,0.33,+/-1%,Infotainment for Automotive [AEC-Q200]
GRT0335C1H101GA02,In Production,100pF,50,C0G,0603M/0201,0.33,+/-2%,Infotainment for Automotive [AEC-Q200]
GRT0335C1H101JA02,In Production,100pF,50,C0G,0603M/0201,0.33,+/-5%,Infotainment for Automotive [AEC-Q200]
GRM0335C2A101GA01,In Production,100pF,100,C0G,0603M/0201,0.33,+/-2%,Ultra-small
GRM0335C2A101JA01,In Production,100pF,100,C0G,0603M/0201,0.33,+/-5%,Ultra-small
GCM1885C2A101JA16,In Production,100pF,100,C0G,1608M/0603,0.9,+/-5%,Powertrain/Safety for Automotive [AEC-Q200]
GRT1555C2A101JA02,In Production,100pF,100,C0G,1005M/0402,0.55,+/-5%,Infotainment for Automotive [AEC-Q200]
GGM1885C2A101JA16,In Production,100pF,100,C0G,1608M/0603,0.9,+/-5%,Water repellent/ Automotive [AEC-Q200]
GRT0335C2A101FA02,In Production,100pF,100,C0G,0603M/0201,0.33,+/-1%,Infotainment for Automotive [AEC-Q200]
GRT0335C2A101GA02,In Production,100pF,100,C0G,0603M/0201,0.33,+/-2%,Infotainment for Automotive [AEC-Q200]
GRT0335C2A101JA02,In Production,100pF,100,C0G,0603M/0201,0.33,+/-5%,Infotainment for Automotive [AEC-Q200]
GXT1555C2A101JA02,In Production,100pF,100,C0G,1005M/0402,0.55,+/-5%,Water repellent/ Infotainment [AEC-Q200]
GRM21A5C2D101JW01,In Production,100pF,200,C0G,2012M/0805,1.0,+/-5%,200V and over/ General Purpose
GQM2195C2E101GB12,In Production,100pF,250,C0G,2012M/0805,1.0,+/-2%,High Frequency
GQM2195C2E101JB12,In Production,100pF,250,C0G,2012M/0805,1.0,+/-5%,High Frequency
GQM1875C2E101GB12,In Production,100pF,250,C0G,1608M/0603,0.8,+/-2%,High Frequency
GQM1875C2E101JB12,In Production,100pF,250,C0G,1608M/0603,0.8,+/-5%,High Frequency
GQM1875C2E101FB12,In Production,100pF,250,C0G,1608M/0603,0.8,+/-1%,High Frequency
GRM21A5C2E101JW01,In Production,100pF,250,C0G,2012M/0805,1.0,+/-5%,200V and over/ General Purpose
GCM21A5C2E101JX01,In Production,100pF,250,C0G,2012M/0805,1.0,+/-5%,200V and over/ Automotive [AEC-Q200]
GRM31A5C2H101JW01,In Production,100pF,500,C0G,3216M/1206,1.0,+/-5%,200V and over/ General Purpose
GRM31A5C2J101JW01,In Production,100pF,630,C0G,3216M/1206,1.0,+/-5%,200V and over/ General Purpose
GRM21A5C2J101JWA1,In Production,100pF,630,C0G,2012M/0805,1.0,+/-5%,200V and over/ General Purpose
GCM21A5C2J101JX01,In Production,100pF,630,C0G,2012M/0805,1.0,+/-5%,200V and over/ Automotive [AEC-Q200]
GCM31A5C2J101JX01,In Production,100pF,630,C0G,3216M/1206,1.0,+/-5%,200V and over/ Automotive [AEC-Q200]
GRM31A5C3A101JW01,In Production,100pF,1000,C0G,3216M/1206,1.0,+/-5%,200V and over/ General Purpose
GCM31A5C3A101JX01,In Production,100pF,1000,C0G,3216M/1206,1.0,+/-5%,200V and over/ Automotive [AEC-Q200]
GRM033R61E101KA01,In Production,100pF,25,X5R,0603M/0201,0.33,+/-10%,Ultra-small
GRT033R61E101KE01,In Production,100pF,25,X5R,0603M/0201,0.33,+/-10%,Infotainment for Automotive [AEC-Q200]
GRM033R71C101KA01,In Production,100pF,16,X7R,0603M/0201,0.33,+/-10%,Ultra-small
GRM033R71E101KA01,In Production,100pF,25,X7R,0603M/0201,0.33,+/-10%,Ultra-small
GCM033R71E101KA03,In Production,100pF,25,X7R,0603M/0201,0.33,+/-10%,Powertrain/Safety for Automotive [AEC-Q200]
GRM033R71H101KA12,In Production,100pF,50,X7R,0603M/0201,0.33,+/-10%,Ultra-small
GRM033R71H101MA12,In Production,100pF,50,X7R,0603M/0201,0.33,+/-20%,Ultra-small
GCM0335C1E910FA16,In Production,91pF,25,C0G,0603M/0201,0.33,+/-1%,Powertrain/Safety for Automotive [AEC-Q200]
GCM0335C1E910GA16,In Production,91pF,25,C0G,0603M/0201,0.33,+/-2%,Powertrain/Safety for Automotive [AEC-Q200]
GCM0335C1E910JA16,In Production,91pF,25,C0G,0603M/0201,0.33,+/-5%,Powertrain/Safety for Automotive [AEC-Q200]
GRM0335C1H910GA01,In Production,91pF,50,C0G,0603M/0201,0.33,+/-2%,Ultra-small
GRM0335C1H910JA01,In Production,91pF,50,C0G,0603M/0201,0.33,+/-5%,Ultra-small
GCM0335C1H910FA16,In Production,91pF,50,C0G,0603M/0201,0.33,+/-1%,Powertrain/Safety for Automotive [AEC-Q200]
GCM0335C1H910GA16,In Production,91pF,50,C0G,0603M/0201,0.33,+/-2%,Powertrain/Safety for Automotive [AEC-Q200]
GCM0335C1H910JA16,In Production,91pF,50,C0G,0603M/0201,0.33,+/-5%,Powertrain/Safety for Automotive [AEC-Q200]
GRM0335C2A910GA01,In Production,91pF,100,C0G,0603M/0201,0.33,+/-2%,Ultra-small
GRM0335C2A910JA01,In Production,91pF,100,C0G,0603M/0201,0.33,+/-5%,Ultra-small
GQM2195C2E910GB12,In Production,91pF,250,C0G,2012M/0805,1.0,+/-2%,High Frequency
GQM2195C2E910JB12,In Production,91pF,250,C0G,2012M/0805,1.0,+/-5%,High Frequency
GRM0335C1E820JA01,In Production,82pF,25,C0G,0603M/0201,0.33,+/-5%,Ultra-small
GCM0335C1E820FA16,In Production,82pF,25,C0G,0603M/0201,0.33,+/-1%,Powertrain/Safety for Automotive [AEC-Q200]
GCM0335C1E820GA16,In Production,82pF,25,C0G,0603M/0201,0.33,+/-2%,Powertrain/Safety for Automotive [AEC-Q200]
GCM0335C1E820JA16,In Production,82pF,25,C0G,0603M/0201,0.33,+/-5%,Powertrain/Safety for Automotive [AEC-Q200]
GRT0335C1E820FA02,In Production,82pF,25,C0G,0603M/0201,0.33,+/-1%,Infotainment for Automotive [AEC-Q200]
GRT0335C1E820GA02,In Production,82pF,25,C0G,0603M/0201,0.33,+/-2%,Infotainment for Automotive [AEC-Q200]
GRT0335C1E820JA02,In Production,82pF,25,C0G,0603M/0201,0.33,+/-5%,Infotainment for Automotive [AEC-Q200]
GRM0335C1H820JA01,In Production,82pF,50,C0G,0603M/0201,0.33,+/-5%,Ultra-small
GRM0335C1H820GA01,In Production,82pF,50,C0G,0603M/0201,0.33,+/-2%,Ultra-small
GCM1555C1H820JA16,In Production,82pF,50,C0G,1005M/0402,0.55,+/-5%,Powertrain/Safety for Automotive [AEC-Q200]
GCM0335C1H820FA16,In Production,82pF,50,C0G,0603M/0201,0.33,+/-1%,Powertrain/Safety for Automotive [AEC-Q200]
GCM0335C1H820GA16,In Production,82pF,50,C0G,0603M/0201,0.33,+/-2%,Powertrain/Safety for Automotive [AEC-Q200]
GCM0335C1H820JA16,In Production,82pF,50,C0G,0603M/0201,0.33,+/-5%,Powertrain/Safety for Automotive [AEC-Q200]
GGM1555C1H820JA16,In Production,82pF,50,C0G,1005M/0402,0.55,+/-5%,Water repellent/ Automotive [AEC-Q200]
GRT0335C1H820FA02,In Production,82pF,50,C0G,0603M/0201,0.33,+/-1%,Infotainment for Automotive [AEC-Q200]
GRT0335C1H820GA02,In Production,82pF,50,C0G,0603M/0201,0.33,+/-2%,Infotainment for Automotive [AEC-Q200]
GRT0335C1H820JA02,In Production,82pF,50,C0G,0603M/0201,0.33,+/-5%,Infotainment for Automotive [AEC-Q200]
GRM0335C2A820GA01,In Production,82pF,100,C0G,0603M/0201,0.33,+/-2%,Ultra-small
GRM0335C2A820JA01,In Production,82pF,100,C0G,0603M/0201,0.33,+/-5%,Ultra-small
GCM1885C2A820JA16,In Production,82pF,100,C0G,1608M/0603,0.9,+/-5%,Powertrain/Safety for Automotive [AEC-Q200]
GRT1555C2A820JA02,In Production,82pF,100,C0G,1005M/0402,0.55,+/-5%,Infotainment for Automotive [AEC-Q200]
GGM1885C2A820JA16,In Production,82pF,100,C0G,1608M/0603,0.9,+/-5%,Water repellent/ Automotive [AEC-Q200]
GRT0335C2A820FA02,In Production,82pF,100,C0G,0603M/0201,0.33,+/-1%,Infotainment for Automotive [AEC-Q200]
GRT0335C2A820GA02,In Production,82pF,100,C0G,0603M/0201,0.33,+/-2%,Infotainment for Automotive [AEC-Q200]
GRT0335C2A820JA02,In Production,82pF,100,C0G,0603M/0201,0.33,+/-5%,Infotainment for Automotive [AEC-Q200]
GXT1555C2A820JA02,In Production,82pF,100,C0G,1005M/0402,0.55,+/-5%,Water repellent/ Infotainment [AEC-Q200]
GRM21A5C2D820JW01,In Production,82pF,200,C0G,2012M/0805,1.0,+/-5%,200V and over/ General Purpose
GQM2195C2E820GB12,In Production,82pF,250,C0G,2012M/0805,1.0,+/-2%,High Frequency
GQM2195C2E820JB12,In Production,82pF,250,C0G,2012M/0805,1.0,+/-5%,High Frequency
GQM1875C2E820GB12,In Production,82pF,250,C0G,1608M/0603,0.8,+/-2%,High Frequency
GQM1875C2E820JB12,In Production,82pF,250,C0G,1608M/0603,0.8,+/-5%,High Frequency
GQM1875C2E820FB12,In Production,82pF,250,C0G,1608M/0603,0.8,+/-1%,High Frequency
GRM21A5C2E820JW01,In Production,82pF,250,C0G,2012M/0805,1.0,+/-5%,200V and over/ General Purpose
GCM21A5C2E820JX01,In Production,82pF,250,C0G,2012M/0805,1.0,+/-5%,200V and over/ Automotive [AEC-Q200]
GRM31A5C2H820JW01,In Production,82pF,500,C0G,3216M/1206,1.0,+/-5%,200V and over/ General Purpose
GRM31A5C2J820JW01,In Production,82pF,630,C0G,3216M/1206,1.0,+/-5%,200V and over/ General Purpose
GRM21A5C2J820JWA1,In Production,82pF,630,C0G,2012M/0805,1.0,+/-5%,200V and over/ General Purpose
GCM21A5C2J820JX01,In Production,82pF,630,C0G,2012M/0805,1.0,+/-5%,200V and over/ Automotive [AEC-Q200]
GCM31A5C2J820JX01,In Production,82pF,630,C0G,3216M/1206,1.0,+/-5%,200V and over/ Automotive [AEC-Q200]
GRM31A5C3A820JW01,In Production,82pF,1000,C0G,3216M/1206,1.0,+/-5%,200V and over/ General Purpose
GCM31A5C3A820JX01,In Production,82pF,1000,C0G,3216M/1206,1.0,+/-5%,200V and over/ Automotive [AEC-Q200]
GCM0335C1E750FA16,In Production,75pF,25,C0G,0603M/0201,0.33,+/-1%,Powertrain/Safety for Automotive [AEC-Q200]
GCM0335C1E750GA16,In Production,75pF,25,C0G,0603M/0201,0.33,+/-2%,Powertrain/Safety for Automotive [AEC-Q200]
GCM0335C1E750JA16,In Production,75pF,25,C0G,0603M/0201,0.33,+/-5%,Powertrain/Safety for Automotive [AEC-Q200]
GRM0335C1H750GA01,In Production,75pF,50,C0G,0603M/0201,0.33,+/-2%,Ultra-small
GRM0335C1H750JA01,In Production,75pF,50,C0G,0603M/0201,0.33,+/-5%,Ultra-small
GCM0335C1H750FA16,In Production,75pF,50,C0G,0603M/0201,0.33,+/-1%,Powertrain/Safety for Automotive [AEC-Q200]
GCM0335C1H750GA16,In Production,75pF,50,C0G,0603M/0201,0.33,+/-2%,Powertrain/Safety for Automotive [AEC-Q200]
GCM0335C1H750JA16,In Production,75pF,50,C0G,0603M/0201,0.33,+/-5%,Powertrain/Safety for Automotive [AEC-Q200]
GRM0335C2A750GA01,In Production,75pF,100,C0G,0603M/0201,0.33,+/-2%,Ultra-small
GRM0335C2A750JA01,In Production,75pF,100,C0G,0603M/0201,0.33,+/-5%,Ultra-small
GQM2195C2E750GB12,In Production,75pF,250,C0G,2012M/0805,1.0,+/-2%,High Frequency
GQM2195C2E750JB12,In Production,75pF,250,C0G,2012M/0805,1.0,+/-5%,High Frequency
GRM0335C1E680JA01,In Production,68pF,25,C0G,0603M/0201,0.33,+/-5%,Ultra-small
GCM0335C1E680FA16,In Production,68pF,25,C0G,0603M/0201,0.33,+/-1%,Powertrain/Safety for Automotive [AEC-Q200]
GCM0335C1E680GA16,In Production,68pF,25,C0G,0603M/0201,0.33,+/-2%,Powertrain/Safety for Automotive [AEC-Q200]
GCM0335C1E680JA16,In Production,68pF,25,C0G,0603M/0201,0.33,+/-5%,Powertrain/Safety for Automotive [AEC-Q200]
GRT0335C1E680FA02,In Production,68pF,25,C0G,0603M/0201,0.33,+/-1%,Infotainment for Automotive [AEC-Q200]
GRT0335C1E680GA02,In Production,68pF,25,C0G,0603M/0201,0.33,+/-2%,Infotainment for Automotive [AEC-Q200]
GRT0335C1E680JA02,In Production,68pF,25,C0G,0603M/0201,0.33,+/-5%,Infotainment for Automotive [AEC-Q200]
GRM0335C1H680JA01,In Production,68pF,50,C0G,0603M/0201,0.33,+/-5%,Ultra-small
GRM0335C1H680GA01,In Production,68pF,50,C0G,0603M/0201,0.33,+/-2%,Ultra-small
GCM1555C1H680JA16,In Production,68pF,50,C0G,1005M/0402,0.55,+/-5%,Powertrain/Safety for Automotive [AEC-Q200]
GCM0335C1H680FA16,In Production,68pF,50,C0G,0603M/0201,0.33,+/-1%,Powertrain/Safety for Automotive [AEC-Q200]
GCM0335C1H680GA16,In Production,68pF,50,C0G,0603M/0201,0.33,+/-2%,Powertrain/Safety for Automotive [AEC-Q200]
GCM0335C1H680JA16,In Production,68pF,50,C0G,0603M/0201,0.33,+/-5%,Powertrain/Safety for Automotive [AEC-Q200]
GGM1555C1H680JA16,In Production,68pF,50,C0G,1005M/0402,0.55,+/-5%,Water repellent/ Automotive [AEC-Q200]
GRT0335C1H680FA02,In Production,68pF,50,C0G,0603M/0201,0.33,+/-1%,Infotainment for Automotive [AEC-Q200]
GRT0335C1H680GA02,In Production,68pF,50,C0G,0603M/0201,0.33,+/-2%,Infotainment for Automotive [AEC-Q200]
GRT0335C1H680JA02,In Production,68pF,50,C0G,0603M/0201,0.33,+/-5%,Infotainment for Automotive [AEC-Q200]
GRM0335C2A680GA01,In Production,68pF,100,C0G,0603M/0201,0.33,+/-2%,Ultra-small
GRM0335C2A680JA01,In Production,68pF,100,C0G,0603M/0201,0.33,+/-5%,Ultra-small
GCM1885C2A680JA16,In Production,68pF,100,C0G,1608M/0603,0.9,+/-5%,Powertrain/Safety for Automotive [AEC-Q200]
GRT1555C2A680JA02,In Production,68pF,100,C0G,1005M/0402,0.55,+/-5%,Infotainment for Automotive [AEC-Q200]
GGM1885C2A680JA16,In Production,68pF,100,C0G,1608M/0603,0.9,+/-5%,Water repellent/ Automotive [AEC-Q200]
GRT0335C2A680FA02,In Production,68pF,100,C0G,0603M/0201,0.33,+/-1%,Infotainment for Automotive [AEC-Q200]
GRT0335C2A680GA02,In Production,68pF,100,C0G,0603M/0201,0.33,+/-2%,Infotainment for Automotive [AEC-Q200]
GRT0335C2A680JA02,In Production,68pF,100,C0G,0603M/0201,0.33,+/-5%,Infotainment for Automotive [AEC-Q200]
GXT1555C2A680JA02,In Production,68pF,100,C0G,1005M/0402,0.55,+/-5%,Water repellent/ Infotainment [AEC-Q200]
GRM21A5C2D680JW01,In Production,68pF,200,C0G,2012M/0805,1.0,+/-5%,200V and over/ General Purpose
GQM2195C2E680GB12,In Production,68pF,250,C0G,2012M/0805,1.0,+/-2%,High Frequency
GQM2195C2E680JB12,In Production,68pF,250,C0G,2012M/0805,1.0,+/-5%,High Frequency
GQM1875C2E680GB12,In Production,68pF,250,C0G,1608M/0603,0.8,+/-2%,High Frequency
GQM1875C2E680JB12,In Production,68pF,250,C0G,1608M/0603,0.8,+/-5%,High Frequency
GQM1875C2E680FB12,In Production,68pF,250,C0G,1608M/0603,0.8,+/-1%,High Frequency
GRM21A5C2E680JW01,In Production,68pF,250,C0G,2012M/0805,1.0,+/-5%,200V and over/ General Purpose
GCM21A5C2E680JX01,In Production,68pF,250,C0G,2012M/0805,1.0,+/-5%,200V and over/ Automotive [AEC-Q200]
GRM31A5C2H680JW01,In Production,68pF,500,C0G,3216M/1206,1.0,+/-5%,200V and over/ General Purpose
GRM31A5C2J680JW01,In Production,68pF,630,C0G,3216M/1206,1.0,+/-5%,200V and over/ General Purpose
GRM21A5C2J680JWA1,In Production,68pF,630,C0G,2012M/0805,1.0,+/-5%,200V and over/ General Purpose
GCM21A5C2J680JX01,In Production,68pF,630,C0G,2012M/0805,1.0,+/-5%,200V and over/ Automotive [AEC-Q200]
GCM31A5C2J680JX01,In Production,68pF,630,C0G,3216M/1206,1.0,+/-5%,200V and over/ Automotive [AEC-Q200]
GRM31A5C3A680JW01,In Production,68pF,1000,C0G,3216M/1206,1.0,+/-5%,200V and over/ General Purpose
GCM31A5C3A680JX01,In Production,68pF,1000,C0G,3216M/1206,1.0,+/-5%,200V and over/ Automotive [AEC-Q200]
GCM0335C1E620FA16,In Production,62pF,25,C0G,0603M/0201,0.33,+/-1%,Powertrain/Safety for Automotive [AEC-Q200]
GCM0335C1E620GA16,In Production,62pF,25,C0G,0603M/0201,0.33,+/-2%,Powertrain/Safety for Automotive [AEC-Q200]
GCM0335C1E620JA16,In Production,62pF,25,C0G,0603M/0201,0.33,+/-5%,Powertrain/Safety for Automotive [AEC-Q200]
GRM0335C1H620JA01,In Production,62pF,50,C0G,0603M/0201,0.33,+/-5%,Ultra-small
GRM0335C1H620GA01,In Production,62pF,50,C0G,0603M/0201,0.33,+/-2%,Ultra-small
GCM0335C1H620FA16,In Production,62pF,50,C0G,0603M/0201,0.33,+/-1%,Powertrain/Safety for Automotive [AEC-Q200]
GCM0335C1H620GA16,In Production,62pF,50,C0G,0603M/0201,0.33,+/-2%,Powertrain/Safety for Automotive [AEC-Q200]
GCM0335C1H620JA16,In Production,62pF,50,C0G,0603M/0201,0.33,+/-5%,Powertrain/Safety for Automotive [AEC-Q200]
GRM0335C2A620GA01,In Production,62pF,100,C0G,0603M/0201,0.33,+/-2%,Ultra-small
GRM0335C2A620JA01,In Production,62pF,100,C0G,0603M/0201,0.33,+/-5%,Ultra-small
GQM2195C2E620GB12,In Production,62pF,250,C0G,2012M/0805,1.0,+/-2%,High Frequency
GQM2195C2E620JB12,In Production,62pF,250,C0G,2012M/0805,1.0,+/-5%,High Frequency
GRM0335C1E560JA01,In Production,56pF,25,C0G,0603M/0201,0.33,+/-5%,Ultra-small
GCM0335C1E560FA16,In Production,56pF,25,C0G,0603M/0201,0.33,+/-1%,Powertrain/Safety for Automotive [AEC-Q200]
GCM0335C1E560GA16,In Production,56pF,25,C0G,0603M/0201,0.33,+/-2%,Powertrain/Safety for Automotive [AEC-Q200]
GCM0335C1E560JA16,In Production,56pF,25,C0G,0603M/0201,0.33,+/-5%,Powertrain/Safety for Automotive [AEC-Q200]
GRT0335C1E560FA02,In Production,56pF,25,C0G,0603M/0201,0.33,+/-1%,Infotainment for Automotive [AEC-Q200]
GRT0335C1E560GA02,In Production,56pF,25,C0G,0603M/0201,0.33,+/-2%,Infotainment for Automotive [AEC-Q200]
GRT0335C1E560JA02,In Production,56pF,25,C0G,0603M/0201,0.33,+/-5%,Infotainment for Automotive [AEC-Q200]
GRM0335C1H560JA01,In Production,56pF,50,C0G,0603M/0201,0.33,+/-5%,Ultra-small
GRM0335C1H560GA01,In Production,56pF,50,C0G,0603M/0201,0.33,+/-2%,Ultra-small
GCM1555C1H560JA16,In Production,56pF,50,C0G,1005M/0402,0.55,+/-5%,Powertrain/Safety for Automotive [AEC-Q200]
GCM0335C1H560FA16,In Production,56pF,50,C0G,0603M/0201,0.33,+/-1%,Powertrain/Safety for Automotive [AEC-Q200]
GCM0335C1H560GA16,In Production,56pF,50,C0G,0603M/0201,0.33,+/-2%,Powertrain/Safety for Automotive [AEC-Q200]
GCM0335C1H560JA16,In Production,56pF,50,C0G,0603M/0201,0.33,+/-5%,Powertrain/Safety for Automotive [AEC-Q200]
GGM1555C1H560JA16,In Production,56pF,50,C0G,1005M/0402,0.55,+/-5%,Water repellent/ Automotive [AEC-Q200]
GRT0335C1H560FA02,In Production,56pF,50,C0G,0603M/0201,0.33,+/-1%,Infotainment for Automotive [AEC-Q200]
